DepMap_ID,seqnames,start,end,Num_Probes,Segment_Mean,Source
SJRHB005_D,chr20,28553001,29210000,372,1.12611799392173,NA
SJRHB005_D,chr20,29210001,29666500,390,0.540474328711109,NA
SJRHB005_D,chr20,29666501,29887000,207,1.25100625243251,NA
SJRHB005_D,chr20,29887001,30190000,69,0.482703770121402,NA
SJRHB005_D,chr20,30190001,31160500,588,1.24349180519436,NA
SJRHB005_D,chr20,31160501,40352000,8612,1.42707978986253,NA
SJRHB005_D,chr20,40352001,45178000,4618,1.38699731995836,NA
SJRHB005_D,chr20,45178001,51856000,6320,1.42879407208941,NA
SJRHB005_D,chr20,51856001,55720000,3671,1.35187053948177,NA
SJRHB005_D,chr20,55720001,NA,7956,1.41913516018571,NA
SJRHB005_D,chr21,1,8553500,142,0.709605944241804,NA
SJRHB005_D,chr21,8553501,8990000,26,1.63380975256385,NA
SJRHB005_D,chr21,8990001,9275500,51,1.03635551855201,NA
SJRHB005_D,chr21,9275501,10197000,285,0.618087502631519,NA
SJRHB005_D,chr21,10197001,10516000,168,0.96657125767772,NA
SJRHB005_D,chr21,10516001,11890500,294,0.842806297959542,NA
SJRHB005_D,chr21,11890501,20425000,6334,0.959089928403109,NA
SJRHB005_D,chr21,20425001,26439000,5755,0.919527100631155,NA
SJRHB005_D,chr21,26439001,NA,18482,0.963229845804523,NA
SJRHB005_D,chr22,1,42503500,23513,0.967840354941358,NA
SJRHB005_D,chr22,42503501,42556500,35,1.38256662051026,NA
SJRHB005_D,chr22,42556501,NA,7579,0.950151189073261,NA
SJRHB005_D,chrX,1,48173000,44473,0.917953513227653,NA
SJRHB005_D,chrX,48173001,48225000,45,1.32423760047963,NA
SJRHB005_D,chrX,48225001,57718500,7961,0.910563793423987,NA
SJRHB005_D,chrX,57718501,57727000,8,4.67022157793452,NA
SJRHB005_D,chrX,57727001,73613000,10647,0.89739248022852,NA
SJRHB005_D,chrX,73613001,114249000,34890,0.913766843704591,NA
SJRHB005_D,chrX,114249001,117496000,2768,0.970272574861643,NA
SJRHB005_D,chrX,117496001,130124000,11588,0.911809913588555,NA
SJRHB005_D,chrX,130124001,137451000,6647,0.966746807366772,NA
SJRHB005_D,chrX,137451001,149781500,11024,0.902191125490728,NA
SJRHB005_D,chrX,149781501,149928500,119,1.30127420559252,NA
SJRHB005_D,chrX,149928501,NA,5072,0.9445853072019,NA
SJRHB006_D,chr1,1,196802500,157006,1.01346902788209,NA
SJRHB006_D,chr1,196802501,196929000,71,1.40231358449829,NA
SJRHB006_D,chr1,196929001,NA,48249,1.01451837817485,NA
SJRHB006_D,chr2,1,NA,220146,1.01219833056424,NA
SJRHB006_D,chr3,1,90669000,86034,1.01317683699973,NA
SJRHB006_D,chr3,90669001,90716500,46,0.651935435872349,NA
SJRHB006_D,chr3,90716501,92506000,155,0.950265791447581,NA
SJRHB006_D,chr3,92506001,93719000,6,0.00812467038541251,NA
SJRHB006_D,chr3,93719001,94676000,916,0.964165023554801,NA
SJRHB006_D,chr3,94676001,94691000,15,0.526199214503348,NA
SJRHB006_D,chr3,94691001,98007000,3151,0.968238254208535,NA
SJRHB006_D,chr3,98007001,130062500,30403,1.00684178763417,NA
SJRHB006_D,chr3,130062501,130089000,8,0.246469323562752,NA
SJRHB006_D,chr3,130089001,162408500,30627,1.00559752215553,NA
SJRHB006_D,chr3,162408501,163533000,937,0.963003535636817,NA
SJRHB006_D,chr3,163533001,190023000,25179,0.999857221874571,NA
SJRHB006_D,chr3,190023001,NA,7397,1.01961181772135,NA
SJRHB006_D,chr4,1,27965000,25726,1.00927057645952,NA
SJRHB006_D,chr4,27965001,34778000,6483,0.976254365732447,NA
SJRHB006_D,chr4,34778001,34827000,40,0.556678781785836,NA
SJRHB006_D,chr4,34827001,49091000,13559,0.994873499244403,NA
SJRHB006_D,chr4,49091001,49265500,93,0.866022252087623,NA
SJRHB006_D,chr4,49265501,49299000,6,0.195882171539186,NA
SJRHB006_D,chr4,49299001,49683500,59,0.910587146448314,NA
SJRHB006_D,chr4,49683501,68505000,15622,0.986757852452216,NA
SJRHB006_D,chr4,68505001,68668500,40,1.32398153349557,NA
SJRHB006_D,chr4,68668501,160122500,85993,1.00517869611972,NA
SJRHB006_D,chr4,160122501,160153000,26,0.550950266595797,NA
SJRHB006_D,chr4,160153001,NA,27964,0.998798112487769,NA
SJRHB006_D,chr5,1,110024000,97603,0.999408227474272,NA
SJRHB006_D,chr5,110024001,110045000,21,0.562449315333706,NA
SJRHB006_D,chr5,110045001,164235000,51460,1.01145069863031,NA
SJRHB006_D,chr5,164235001,164240000,5,0.0138804389294973,NA
SJRHB006_D,chr5,164240001,NA,15418,1.00205729472315,NA
SJRHB006_D,chr6,1,29764000,27794,1.0006670299533,NA
SJRHB006_D,chr6,29764001,29994000,204,1.05435594833688,NA
SJRHB006_D,chr6,29994001,32478000,2203,1.020064232339,NA
SJRHB006_D,chr6,32478001,32589000,46,1.13657666428741,NA
SJRHB006_D,chr6,32589001,48481000,15055,1.01851695733578,NA
SJRHB006_D,chr6,48481001,104437000,50056,0.988403483239644,NA
SJRHB006_D,chr6,104437001,NA,62688,1.00951685621811,NA
SJRHB006_D,chr7,1,3443000,2989,0.522742006082998,NA
SJRHB006_D,chr7,3443001,3838000,379,0.534254107538203,NA
SJRHB006_D,chr7,3838001,4248000,383,0.521177967065978,NA
SJRHB006_D,chr7,4248001,4255000,6,0.521896994896505,NA
SJRHB006_D,chr7,4255001,4402000,136,0.523656619562296,NA
SJRHB006_D,chr7,4402001,5070000,606,0.520475803331047,NA
SJRHB006_D,chr7,5070001,7052000,1590,0.527027811257153,NA
SJRHB006_D,chr7,7052001,7065000,13,0.546238535257823,NA
SJRHB006_D,chr7,7065001,7519000,434,0.530400485084936,NA
SJRHB006_D,chr7,7519001,7527000,8,0.520743921754106,NA
SJRHB006_D,chr7,7527001,7784500,237,0.525889646856617,NA
SJRHB006_D,chr7,7784501,7799000,14,0.520512602798145,NA
SJRHB006_D,chr7,7799001,8069000,260,0.525521247319506,NA
SJRHB006_D,chr7,8069001,8074000,5,0.563288529993805,NA
SJRHB006_D,chr7,8074001,9772000,1603,0.515014515562299,NA
SJRHB006_D,chr7,9772001,9778000,6,0.52693539647672,NA
SJRHB006_D,chr7,9778001,10104000,310,0.507913596660205,NA
SJRHB006_D,chr7,10104001,10835000,693,0.505147285476881,NA
SJRHB006_D,chr7,10835001,12043000,1167,0.514488594487782,NA
SJRHB006_D,chr7,12043001,12069000,25,0.516031128159785,NA
SJRHB006_D,chr7,12069001,12119000,50,0.506693420340221,NA
SJRHB006_D,chr7,12119001,12157500,37,0.50142123494141,NA
SJRHB006_D,chr7,12157501,12296000,131,0.501305511245295,NA
SJRHB006_D,chr7,12296001,12334000,37,0.510897931590345,NA
SJRHB006_D,chr7,12334001,13989500,1550,0.506570861787403,NA
SJRHB006_D,chr7,13989501,14099000,104,0.512916540103224,NA
SJRHB006_D,chr7,14099001,14133000,33,0.495565617011213,NA
SJRHB006_D,chr7,14133001,14236000,98,0.50581334303661,NA
SJRHB006_D,chr7,14236001,14457000,204,0.500859547332685,NA
SJRHB006_D,chr7,14457001,14471000,13,0.55115881779194,NA
SJRHB006_D,chr7,14471001,15168000,667,0.508814962124943,NA
SJRHB006_D,chr7,15168001,15176000,8,0.520874602838202,NA
SJRHB006_D,chr7,15176001,15471000,281,0.509292366938927,NA
SJRHB006_D,chr7,15471001,15751000,264,0.513157288130104,NA
SJRHB006_D,chr7,15751001,17738000,1893,0.507128760300853,NA
SJRHB006_D,chr7,17738001,18088000,342,0.518171653363279,NA
SJRHB006_D,chr7,18088001,22044000,3779,0.514610928426935,NA
SJRHB006_D,chr7,22044001,22076000,32,0.512672706794667,NA
SJRHB006_D,chr7,22076001,22211000,130,0.516885630209729,NA
SJRHB006_D,chr7,22211001,22472000,248,0.518558623036073,NA
SJRHB006_D,chr7,22472001,23155000,615,0.51681254670221,NA
SJRHB006_D,chr7,23155001,24409000,1165,0.52329050975375,NA
SJRHB006_D,chr7,24409001,24417000,8,0.553690625111707,NA
SJRHB006_D,chr7,24417001,25393000,931,0.524278758351364,NA
SJRHB006_D,chr7,25393001,26757500,1294,0.529045606252258,NA
SJRHB006_D,chr7,26757501,26765000,7,0.542747845868485,NA
SJRHB006_D,chr7,26765001,27087500,302,0.530536899142038,NA
SJRHB006_D,chr7,27087501,27293000,174,0.518087973692338,NA
SJRHB006_D,chr7,27293001,27470000,171,0.521192417387838,NA
SJRHB006_D,chr7,27470001,27981000,489,0.536068028736797,NA
SJRHB006_D,chr7,27981001,27991000,8,0.531663378244739,NA
SJRHB006_D,chr7,27991001,28221000,225,0.532852079696771,NA
SJRHB006_D,chr7,28221001,28226000,5,0.56141869076432,NA
SJRHB006_D,chr7,28226001,28484000,251,0.542305234170179,NA
SJRHB006_D,chr7,28484001,29044000,539,0.541483769470473,NA
SJRHB006_D,chr7,29044001,29052000,8,0.539457421597964,NA
SJRHB006_D,chr7,29052001,29913000,787,0.531562781537699,NA
SJRHB006_D,chr7,29913001,30181000,252,0.534964105749013,NA
SJRHB006_D,chr7,30181001,31312000,1080,0.529567686994018,NA
SJRHB006_D,chr7,31312001,31429000,113,0.528660338102425,NA
SJRHB006_D,chr7,31429001,31548000,110,0.54008635315613,NA
SJRHB006_D,chr7,31548001,31907000,345,0.547034982345509,NA
SJRHB006_D,chr7,31907001,31915000,8,0.549871340551158,NA
SJRHB006_D,chr7,31915001,33912000,1790,0.53718353832106,NA
SJRHB006_D,chr7,33912001,34413000,465,0.526719216513367,NA
SJRHB006_D,chr7,34413001,35254000,708,0.531822603142415,NA
SJRHB006_D,chr7,35254001,35326000,65,0.530607509950446,NA
SJRHB006_D,chr7,35326001,35692000,353,0.533995318842994,NA
SJRHB006_D,chr7,35692001,35701000,8,0.551534103065606,NA
SJRHB006_D,chr7,35701001,36360000,622,0.535428931076897,NA
SJRHB006_D,chr7,36360001,36363000,3,0.518298814867795,NA
SJRHB006_D,chr7,36363001,37221000,827,0.529313736605919,NA
SJRHB006_D,chr7,37221001,37249000,28,0.519676238381865,NA
SJRHB006_D,chr7,37249001,37421000,163,0.52022513111171,NA
SJRHB006_D,chr7,37421001,37760000,326,0.52606610361429,NA
SJRHB006_D,chr7,37760001,37794000,34,0.549419111335767,NA
SJRHB006_D,chr7,37794001,37894000,94,0.527229865215692,NA
SJRHB006_D,chr7,37894001,37924000,29,0.5514779086652,NA
SJRHB006_D,chr7,37924001,38009000,81,0.523799286639164,NA
SJRHB006_D,chr7,38009001,38792000,644,0.525312201618703,NA
SJRHB006_D,chr7,38792001,38823000,29,0.534291881179796,NA
SJRHB006_D,chr7,38823001,38882000,59,0.520288959914285,NA
SJRHB006_D,chr7,38882001,38889000,7,0.5477847469824,NA
SJRHB006_D,chr7,38889001,39064000,160,0.535129512067126,NA
SJRHB006_D,chr7,39064001,39263000,196,0.525795973836282,NA
SJRHB006_D,chr7,39263001,39506000,232,0.527250696157189,NA
SJRHB006_D,chr7,39506001,39513000,7,0.0440331236207764,NA
SJRHB006_D,chr7,39513001,39600000,80,0.526282015522257,NA
SJRHB006_D,chr7,39600001,40445000,766,0.521093801904679,NA
SJRHB006_D,chr7,40445001,40931000,476,0.526921882629988,NA
SJRHB006_D,chr7,40931001,42492000,1526,0.518597443733443,NA
SJRHB006_D,chr7,42492001,43280000,753,0.522996066141926,NA
SJRHB006_D,chr7,43280001,43288000,8,0.569132314096804,NA
SJRHB006_D,chr7,43288001,43519000,218,0.524536110352686,NA
SJRHB006_D,chr7,43519001,45196000,1520,0.525335869865526,NA
SJRHB006_D,chr7,45196001,46244000,944,0.525350435470529,NA
SJRHB006_D,chr7,46244001,46382000,130,0.527181262886037,NA
SJRHB006_D,chr7,46382001,46904000,510,0.520511159632774,NA
SJRHB006_D,chr7,46904001,47171000,253,0.527513894708559,NA
SJRHB006_D,chr7,47171001,47454000,278,0.516668917573128,NA
SJRHB006_D,chr7,47454001,47882500,407,0.516468763022146,NA
SJRHB006_D,chr7,47882501,49173000,1206,0.522173446182375,NA
SJRHB006_D,chr7,49173001,49377000,201,0.518796265625108,NA
SJRHB006_D,chr7,49377001,50439000,1009,0.506062332495493,NA
SJRHB006_D,chr7,50439001,50490000,47,0.508136498826601,NA
SJRHB006_D,chr7,50490001,50640000,147,0.501402467122027,NA
SJRHB006_D,chr7,50640001,50875000,229,0.502774714218304,NA
SJRHB006_D,chr7,50875001,52375000,1411,0.502060106956548,NA
SJRHB006_D,chr7,52375001,52400000,24,0.500146968797875,NA
SJRHB006_D,chr7,52400001,53326000,894,0.501112350421839,NA
SJRHB006_D,chr7,53326001,53562000,230,0.499306986957164,NA
SJRHB006_D,chr7,53562001,53653000,90,0.50156132066841,NA
SJRHB006_D,chr7,53653001,53662000,9,0.53245222925031,NA
SJRHB006_D,chr7,53662001,54262000,564,0.507209966737003,NA
SJRHB006_D,chr7,54262001,54343000,63,0.520059645442571,NA
SJRHB006_D,chr7,54343001,54467000,119,0.524615376939634,NA
SJRHB006_D,chr7,54467001,54618000,143,0.508484604830534,NA
SJRHB006_D,chr7,54618001,54736000,115,0.50423808713642,NA
SJRHB006_D,chr7,54736001,56694000,1741,0.503358785479008,NA
SJRHB006_D,chr7,56694001,57254000,181,0.497429164148667,NA
SJRHB006_D,chr7,57254001,57285000,30,0.481967910533228,NA
SJRHB006_D,chr7,57285001,57465000,175,0.484790724128309,NA
SJRHB006_D,chr7,57465001,57881000,321,0.500288432388375,NA
SJRHB006_D,chr7,57881001,62294000,591,0.514112145445508,NA
SJRHB006_D,chr7,62294001,62359000,54,0.586273194233204,NA
SJRHB006_D,chr7,62359001,62523000,76,0.51639931785123,NA
SJRHB006_D,chr7,62523001,63943000,823,0.493627611401191,NA
SJRHB006_D,chr7,63943001,64044000,98,0.5061837154354,NA
SJRHB006_D,chr7,64044001,64050000,6,0.568639412087561,NA
SJRHB006_D,chr7,64050001,64060000,10,0.518180991847162,NA
SJRHB006_D,chr7,64060001,64300000,228,0.508426100721159,NA
SJRHB006_D,chr7,64300001,64849000,502,0.520159146854048,NA
SJRHB006_D,chr7,64849001,67562000,2031,0.527460147665803,NA
SJRHB006_D,chr7,67562001,68433000,836,0.525449492295223,NA
SJRHB006_D,chr7,68433001,68566000,123,0.518445412599817,NA
SJRHB006_D,chr7,68566001,69328000,741,0.513593553737421,NA
SJRHB006_D,chr7,69328001,71108000,1707,0.5178747055361,NA
SJRHB006_D,chr7,71108001,71213000,101,0.517985278063452,NA
SJRHB006_D,chr7,71213001,75680000,3052,0.524280938769957,NA
SJRHB006_D,chr7,75680001,76358000,610,0.526272166260251,NA
SJRHB006_D,chr7,76358001,77363000,331,0.539208446092135,NA
SJRHB006_D,chr7,77363001,78884000,1450,0.526522832593067,NA
SJRHB006_D,chr7,78884001,79218000,321,0.515900589458173,NA
SJRHB006_D,chr7,79218001,79487000,253,0.520201693121821,NA
SJRHB006_D,chr7,79487001,79659000,168,0.513302787406175,NA
SJRHB006_D,chr7,79659001,79710000,47,0.513135946962237,NA
SJRHB006_D,chr7,79710001,80023000,298,0.521734955415973,NA
SJRHB006_D,chr7,80023001,80332000,301,0.521528861837204,NA
SJRHB006_D,chr7,80332001,80357000,25,0.510863936485171,NA
SJRHB006_D,chr7,80357001,80374000,17,0.517943272082678,NA
SJRHB006_D,chr7,80374001,80442000,66,0.521467772547363,NA
SJRHB006_D,chr7,80442001,81177000,695,0.519558462366817,NA
SJRHB006_D,chr7,81177001,81361000,183,0.519885203412946,NA
SJRHB006_D,chr7,81361001,82384000,972,0.522131462476219,NA
SJRHB006_D,chr7,82384001,82424000,35,0.517662601618562,NA
SJRHB006_D,chr7,82424001,82513000,85,0.515905953411643,NA
SJRHB006_D,chr7,82513001,83707000,1112,0.512460246960747,NA
SJRHB006_D,chr7,83707001,83711000,4,0.501186340286184,NA
SJRHB006_D,chr7,83711001,84072000,327,0.512647832363241,NA
SJRHB006_D,chr7,84072001,84370000,275,0.518259298064473,NA
SJRHB006_D,chr7,84370001,84465000,85,0.510615062086412,NA
SJRHB006_D,chr7,84465001,84476000,11,0.522426505675674,NA
SJRHB006_D,chr7,84476001,85010000,511,0.517576134095054,NA
SJRHB006_D,chr7,85010001,85173000,157,0.515512744701277,NA
SJRHB006_D,chr7,85173001,85559000,361,0.519061360129445,NA
SJRHB006_D,chr7,85559001,85586000,24,0.524128694664006,NA
SJRHB006_D,chr7,85586001,85729000,139,0.512841529464745,NA
SJRHB006_D,chr7,85729001,85855000,123,0.502427034605882,NA
SJRHB006_D,chr7,85855001,85888000,32,0.494298694064543,NA
SJRHB006_D,chr7,85888001,85898000,10,0.51520410728718,NA
SJRHB006_D,chr7,85898001,86696000,736,0.506014278509143,NA
SJRHB006_D,chr7,86696001,86704000,8,0.524958033595953,NA
SJRHB006_D,chr7,86704001,87534000,794,0.507478989992684,NA
SJRHB006_D,chr7,87534001,89429000,1787,0.518766419503648,NA
SJRHB006_D,chr7,89429001,89498000,60,0.529955453068705,NA
SJRHB006_D,chr7,89498001,89705000,200,0.526745869045277,NA
SJRHB006_D,chr7,89705001,89709000,4,0.5185079448325,NA
SJRHB006_D,chr7,89709001,90054000,321,0.540093840394687,NA
SJRHB006_D,chr7,90054001,90162000,66,0.529329880114357,NA
SJRHB006_D,chr7,90162001,90740000,539,0.537603710263252,NA
SJRHB006_D,chr7,90740001,90753000,12,0.518896244660452,NA
SJRHB006_D,chr7,90753001,90840000,83,0.534282252350874,NA
SJRHB006_D,chr7,90840001,90848000,8,0.546778719577559,NA
SJRHB006_D,chr7,90848001,91200000,332,0.537205134895967,NA
SJRHB006_D,chr7,91200001,91208000,8,0.569362349676443,NA
SJRHB006_D,chr7,91208001,91600000,353,0.530749495536472,NA
SJRHB006_D,chr7,91600001,92614000,958,0.532722086145159,NA
SJRHB006_D,chr7,92614001,92630000,16,0.54233455495563,NA
SJRHB006_D,chr7,92630001,93055000,413,0.537102745043048,NA
SJRHB006_D,chr7,93055001,93700500,613,0.529170301145029,NA
SJRHB006_D,chr7,93700501,93710000,7,0.524709203331669,NA
SJRHB006_D,chr7,93710001,94738000,980,0.538180491202062,NA
SJRHB006_D,chr7,94738001,94768000,30,0.538877031010997,NA
SJRHB006_D,chr7,94768001,95754000,957,0.536180627495521,NA
SJRHB006_D,chr7,95754001,95830000,72,0.536762206547413,NA
SJRHB006_D,chr7,95830001,96730000,856,0.525609770822244,NA
SJRHB006_D,chr7,96730001,96739000,8,0.530697993783095,NA
SJRHB006_D,chr7,96739001,97320000,549,0.519303912491927,NA
SJRHB006_D,chr7,97320001,97646000,307,0.525739122086552,NA
SJRHB006_D,chr7,97646001,97702000,54,0.530607142161474,NA
SJRHB006_D,chr7,97702001,97723000,20,0.522597815788212,NA
SJRHB006_D,chr7,97723001,97747000,22,0.529810007528287,NA
SJRHB006_D,chr7,97747001,97821000,59,0.435383005386647,NA
SJRHB006_D,chr7,97821001,100186000,2169,0.5279737104694,NA
SJRHB006_D,chr7,100186001,100194000,8,0.535021955059017,NA
SJRHB006_D,chr7,100194001,102655500,2012,0.526302444208871,NA
SJRHB006_D,chr7,102655501,103175000,369,0.533789932122245,NA
SJRHB006_D,chr7,103175001,104007000,740,0.536243812073463,NA
SJRHB006_D,chr7,104007001,104109000,100,0.53206116110665,NA
SJRHB006_D,chr7,104109001,105750000,1527,0.529852608653239,NA
SJRHB006_D,chr7,105750001,106674000,893,0.530881215609622,NA
SJRHB006_D,chr7,106674001,108098000,1365,0.526020160824761,NA
SJRHB006_D,chr7,108098001,108161000,61,0.533043065237171,NA
SJRHB006_D,chr7,108161001,109229000,1023,0.51797702020847,NA
SJRHB006_D,chr7,109229001,109246000,16,0.506357069861968,NA
SJRHB006_D,chr7,109246001,109285000,38,0.520160589043432,NA
SJRHB006_D,chr7,109285001,109447500,150,0.51587412810393,NA
SJRHB006_D,chr7,109447501,109826000,339,0.521494520823162,NA
SJRHB006_D,chr7,109826001,109919000,82,0.524413597957456,NA
SJRHB006_D,chr7,109919001,110566000,605,0.526722137272984,NA
SJRHB006_D,chr7,110566001,110844000,263,0.523357979528449,NA
SJRHB006_D,chr7,110844001,111040000,191,0.530504171277673,NA
SJRHB006_D,chr7,111040001,112092000,990,0.524320551286505,NA
SJRHB006_D,chr7,112092001,112560000,455,0.516702224513769,NA
SJRHB006_D,chr7,112560001,112628000,64,0.517734369867602,NA
SJRHB006_D,chr7,112628001,114408000,1655,0.513157643823754,NA
SJRHB006_D,chr7,114408001,114649000,228,0.521016150830449,NA
SJRHB006_D,chr7,114649001,115450000,761,0.518097310668147,NA
SJRHB006_D,chr7,115450001,116562000,1050,0.530574409963943,NA
SJRHB006_D,chr7,116562001,116677000,112,0.533273299301182,NA
SJRHB006_D,chr7,116677001,116706000,29,0.529763003365431,NA
SJRHB006_D,chr7,116706001,117682000,932,0.533708909369962,NA
SJRHB006_D,chr7,117682001,117823000,135,0.526924804513428,NA
SJRHB006_D,chr7,117823001,117913000,86,0.518062118329807,NA
SJRHB006_D,chr7,117913001,118569000,625,0.520773881646949,NA
SJRHB006_D,chr7,118569001,118590000,18,0.507851638077128,NA
SJRHB006_D,chr7,118590001,118703500,106,0.526073761135988,NA
SJRHB006_D,chr7,118703501,118956000,240,0.520695556407994,NA
SJRHB006_D,chr7,118956001,120697000,1653,0.519597718072425,NA
SJRHB006_D,chr7,120697001,120705000,8,0.541485646113466,NA
SJRHB006_D,chr7,120705001,121223000,501,0.53412081014774,NA
SJRHB006_D,chr7,121223001,121252000,26,0.520625182026046,NA
SJRHB006_D,chr7,121252001,121916000,629,0.529966473297127,NA
SJRHB006_D,chr7,121916001,123077000,1082,0.530584339743082,NA
SJRHB006_D,chr7,123077001,123093000,16,0.5376748889276,NA
SJRHB006_D,chr7,123093001,123102000,9,0.521340194923456,NA
SJRHB006_D,chr7,123102001,123132000,30,0.53708413080294,NA
SJRHB006_D,chr7,123132001,123140000,8,0.549605367942323,NA
SJRHB006_D,chr7,123140001,123351000,206,0.538817644429507,NA
SJRHB006_D,chr7,123351001,124496000,1071,0.525923912751961,NA
SJRHB006_D,chr7,124496001,125353000,809,0.518217269862066,NA
SJRHB006_D,chr7,125353001,125376000,23,0.50611424995893,NA
SJRHB006_D,chr7,125376001,125488000,109,0.518091564816967,NA
SJRHB006_D,chr7,125488001,125881000,379,0.517194557970077,NA
SJRHB006_D,chr7,125881001,126008000,117,0.520269485890159,NA
SJRHB006_D,chr7,126008001,127509000,1424,0.519043011371932,NA
SJRHB006_D,chr7,127509001,128138000,600,0.527435286940733,NA
SJRHB006_D,chr7,128138001,128742000,490,0.524324549046176,NA
SJRHB006_D,chr7,128742001,129732000,928,0.532718024357711,NA
SJRHB006_D,chr7,129732001,130983000,1172,0.538298011092706,NA
SJRHB006_D,chr7,130983001,131122500,130,0.538665659536867,NA
SJRHB006_D,chr7,131122501,131264000,136,0.529942229097084,NA
SJRHB006_D,chr7,131264001,131271000,7,0.518262531144299,NA
SJRHB006_D,chr7,131271001,131983000,684,0.52827059029538,NA
SJRHB006_D,chr7,131983001,131992000,8,0.56486146965847,NA
SJRHB006_D,chr7,131992001,132723000,712,0.522221948803809,NA
SJRHB006_D,chr7,132723001,134309000,1527,0.533523602195622,NA
SJRHB006_D,chr7,134309001,134327000,17,0.534365584502157,NA
SJRHB006_D,chr7,134327001,134618000,284,0.535226702852285,NA
SJRHB006_D,chr7,134618001,134707000,85,0.537422265941825,NA
SJRHB006_D,chr7,134707001,134771000,62,0.524420867923984,NA
SJRHB006_D,chr7,134771001,134844000,72,0.53465568171854,NA
SJRHB006_D,chr7,134844001,135889000,1010,0.531317817922349,NA
SJRHB006_D,chr7,135889001,135950000,56,0.516027193634048,NA
SJRHB006_D,chr7,135950001,136027000,76,0.526933935503607,NA
SJRHB006_D,chr7,136027001,136104000,69,0.522500745234279,NA
SJRHB006_D,chr7,136104001,136252000,145,0.520705662228453,NA
SJRHB006_D,chr7,136252001,136290000,37,0.520248209548907,NA
SJRHB006_D,chr7,136290001,137216000,858,0.520736341813469,NA
SJRHB006_D,chr7,137216001,137372000,150,0.513567566692464,NA
SJRHB006_D,chr7,137372001,137458000,77,0.524396150448976,NA
SJRHB006_D,chr7,137458001,137468000,9,0.538859849314559,NA
SJRHB006_D,chr7,137468001,138304000,803,0.515774731358978,NA
SJRHB006_D,chr7,138304001,138402500,93,0.52010002053198,NA
SJRHB006_D,chr7,138402501,138931000,497,0.515363761205879,NA
SJRHB006_D,chr7,138931001,138951000,19,0.523804732717457,NA
SJRHB006_D,chr7,138951001,138960000,8,0.586695161823913,NA
SJRHB006_D,chr7,138960001,139057500,93,0.514034465840851,NA
SJRHB006_D,chr7,139057501,140317000,1195,0.522202764392612,NA
SJRHB006_D,chr7,140317001,140350000,33,0.522443163390371,NA
SJRHB006_D,chr7,140350001,141446000,1019,0.523804732717457,NA
SJRHB006_D,chr7,141446001,141454000,8,0.499918215322157,NA
SJRHB006_D,chr7,141454001,141722000,260,0.512802073295346,NA
SJRHB006_D,chr7,141722001,141761000,39,0.513765172439703,NA
SJRHB006_D,chr7,141761001,142343000,539,0.531234961057935,NA
SJRHB006_D,chr7,142343001,142349000,6,0.730764269165312,NA
SJRHB006_D,chr7,142349001,142753500,156,0.576588912520316,NA
SJRHB006_D,chr7,142753501,144846000,1461,0.513763035754862,NA
SJRHB006_D,chr7,144846001,144930000,82,0.516114117873403,NA
SJRHB006_D,chr7,144930001,145114000,177,0.508859402206246,NA
SJRHB006_D,chr7,145114001,145122000,8,0.515617094513084,NA
SJRHB006_D,chr7,145122001,145152000,30,0.508676023737212,NA
SJRHB006_D,chr7,145152001,145159000,6,0.544251355245765,NA
SJRHB006_D,chr7,145159001,145403000,225,0.512786078415792,NA
SJRHB006_D,chr7,145403001,145478000,72,0.498666087875574,NA
SJRHB006_D,chr7,145478001,145687000,197,0.507887192930712,NA
SJRHB006_D,chr7,145687001,146030000,323,0.511675832988997,NA
SJRHB006_D,chr7,146030001,146972000,871,0.507479693508434,NA
SJRHB006_D,chr7,146972001,147327000,336,0.514105374737794,NA
SJRHB006_D,chr7,147327001,147347000,19,0.494471748332479,NA
SJRHB006_D,chr7,147347001,148008000,633,0.519102377344676,NA
SJRHB006_D,chr7,148008001,148029000,20,0.496928434116607,NA
SJRHB006_D,chr7,148029001,149499000,1378,0.518197155005447,NA
SJRHB006_D,chr7,149499001,149502000,3,0.529780262221969,NA
SJRHB006_D,chr7,149502001,150565000,675,0.521934618401355,NA
SJRHB006_D,chr7,150565001,150586000,21,0.531924723826383,NA
SJRHB006_D,chr7,150586001,150616000,23,0.556305394267523,NA
SJRHB006_D,chr7,150616001,150637000,21,0.538534620999308,NA
SJRHB006_D,chr7,150637001,150662000,24,0.52546005460257,NA
SJRHB006_D,chr7,150662001,150766000,96,0.527666390614986,NA
SJRHB006_D,chr7,150766001,153638000,2645,0.524595740980974,NA
SJRHB006_D,chr7,153638001,153859000,128,0.514781102989333,NA
SJRHB006_D,chr7,153859001,153884000,22,0.505739721745482,NA
SJRHB006_D,chr7,153884001,154195000,127,0.506568052769874,NA
SJRHB006_D,chr7,154195001,154242000,47,0.527564721779916,NA
SJRHB006_D,chr7,154242001,154450000,200,0.51248262570301,NA
SJRHB006_D,chr7,154450001,155711000,1171,0.517681978065321,NA
SJRHB006_D,chr7,155711001,155825000,99,0.524585196047253,NA
SJRHB006_D,chr7,155825001,155925000,95,0.514992383224589,NA
SJRHB006_D,chr7,155925001,155944000,16,0.516959082380742,NA
SJRHB006_D,chr7,155944001,157239000,1222,0.519377708313591,NA
SJRHB006_D,chr7,157239001,158230000,838,0.508023803043345,NA
SJRHB006_D,chr7,158230001,158652000,344,0.515882352433528,NA
SJRHB006_D,chr7,158652001,158759000,93,0.524740118802308,NA
