entity:sample_id	depmapID	HC2_bai	HC2_bam	HC2_md5	HC_bai	HC_bam	HC_md5	participant	RD_bai	RD_bam	RD_md5	RNAseq_bai	RNAseq_bam	RNAseq_md5	RRBS_bai	RRBS_bam	RRBS_md5	TERTp_bai	TERTp_bam	TERTp_md5	WES_bai	WES_bam	WES_md5	WGS2_bai	WGS2_bam	WGS2_md5	WGS_bai	WGS_bam	WGS_md5
SNU869_BILIARY_TRACT	ACH-000182				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU869_BILIARY_TRACT.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU869_BILIARY_TRACT.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU869_BILIARY_TRACT.bam.md5	SNU869_BILIARY_TRACT	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-869/current/SNU-869.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-869/current/SNU-869.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-869/current/SNU-869.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30565.SNU-869.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30565.SNU-869.1.bam	0ccb0dab73685127cc7beda6838f5cae	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-869/v1/SNU-869.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-869/v1/SNU-869.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-869/v1/SNU-869.bam.md5				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-869.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-869.2.bam	60073be4959b75d6e0f2aeb8b3373496						
SNU878_LIVER	ACH-000686				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU878_LIVER.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU878_LIVER.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU878_LIVER.bam.md5	SNU878_LIVER	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-878/current/SNU-878.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-878/current/SNU-878.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-878/current/SNU-878.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30646.SNU-878.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30646.SNU-878.1.bam	9c34c6b5fe233793e37a9ea4b5b59757	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-878/v3/SNU-878.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-878/v3/SNU-878.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-878/v3/SNU-878.bam.md5				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-878.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-878.1.bam	b363ce975850f047bfcfec986270c359						
SNU886_LIVER	ACH-000316				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU886_LIVER.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU886_LIVER.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU886_LIVER.bam.md5	SNU886_LIVER				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30629.SNU-886.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30629.SNU-886.1.bam	35505eabbc26e9bc308c93c189809fd5	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-886/v3/SNU-886.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-886/v3/SNU-886.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-886/v3/SNU-886.bam.md5				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-886.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-886.2.bam	3c4695702b4add698609429269c8cc9a						
SNU899_UPPER_AERODIGESTIVE_TRACT	ACH-000692				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU899_UPPER_AERODIGESTIVE_TRACT.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU899_UPPER_AERODIGESTIVE_TRACT.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU899_UPPER_AERODIGESTIVE_TRACT.bam.md5	SNU899_UPPER_AERODIGESTIVE_TRACT	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-899/current/SNU-899.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-899/current/SNU-899.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-899/current/SNU-899.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30574.SNU-899.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30574.SNU-899.1.bam	126af531642f5387d71ae63c1d6109c0	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-899/v1/SNU-899.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-899/v1/SNU-899.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-899/v1/SNU-899.bam.md5				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-899.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-899.2.bam	1a0393cfb74edd92356f7910b9668f2d						
SNU8_OVARY	ACH-000460				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU8_OVARY.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU8_OVARY.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU8_OVARY.bam.md5	SNU8_OVARY	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/analysis/bielski/raindance/SNU-8.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/analysis/bielski/raindance/SNU-8.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/analysis/bielski/raindance/SNU-8.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27534.SNU-8.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27534.SNU-8.2.bam	8293136cbd9d57e15a6aaa557d6d4697	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-8/v2/SNU-8.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-8/v2/SNU-8.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-8/v2/SNU-8.bam.md5												
SNUC1_LARGE_INTESTINE	ACH-000722				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU-C1.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU-C1.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNU-C1.bam.md5	SNUC1_LARGE_INTESTINE				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41735.SNU-C1.5.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41735.SNU-C1.5.bam	0650c66c4685c0e5da17cd9d3bb94f24	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G48942/SNU-C1/current/SNU-C1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G48942/SNU-C1/current/SNU-C1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G48942/SNU-C1/current/SNU-C1.bam.md5	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/SNU-C1/current/SNU-C1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/SNU-C1/current/SNU-C1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/SNU-C1/current/SNU-C1.bam.md5									
SNUC2A_LARGE_INTESTINE	ACH-000967				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNUC2A_LARGE_INTESTINE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNUC2A_LARGE_INTESTINE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNUC2A_LARGE_INTESTINE.bam.md5	SNUC2A_LARGE_INTESTINE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-C2A/current/SNU-C2A.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-C2A/current/SNU-C2A.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-C2A/current/SNU-C2A.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27223.SNU-C2A.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27223.SNU-C2A.1.bam	10e85cc3368b59153284ec7f159ba2fd	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-C2A/v3/SNU-C2A.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-C2A/v3/SNU-C2A.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-C2A/v3/SNU-C2A.bam.md5				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-C2A.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-C2A.2.bam	76a474f5496406dd980ac15ec37bdb0e				gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/SNU-C2A/v2/SNU-C2A.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/SNU-C2A/v2/SNU-C2A.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G32831/SNU-C2A/v2/SNU-C2A.bam.md5
SNUC4_LARGE_INTESTINE	ACH-000959				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNUC4_LARGE_INTESTINE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNUC4_LARGE_INTESTINE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNUC4_LARGE_INTESTINE.bam.md5	SNUC4_LARGE_INTESTINE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-C4/current/SNU-C4.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-C4/current/SNU-C4.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-C4/current/SNU-C4.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30586.SNU-C4.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30586.SNU-C4.1.bam	8e24e3d5035e7a17a6a3f481f24b6c5b	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-C4/v2/SNU-C4.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-C4/v2/SNU-C4.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-C4/v2/SNU-C4.bam.md5	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/SNU-C4/current/SNU-C4.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/SNU-C4/current/SNU-C4.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/SNU-C4/current/SNU-C4.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-C4.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SNU-C4.2.bam	ff497a8f3f340111cb8dd411ca7b41c9						
SNUC5_LARGE_INTESTINE	ACH-000970				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNUC5_LARGE_INTESTINE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNUC5_LARGE_INTESTINE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SNUC5_LARGE_INTESTINE.bam.md5	SNUC5_LARGE_INTESTINE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-C5/current/SNU-C5.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-C5/current/SNU-C5.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SNU-C5/current/SNU-C5.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30562.SNU-C5.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30562.SNU-C5.1.bam	c69f08003ad72d93d919996ffe25d8bb	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-C5/v1/SNU-C5.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-C5/v1/SNU-C5.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SNU-C5/v1/SNU-C5.bam.md5	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/SNU-C5/current/SNU-C5.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/SNU-C5/current/SNU-C5.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/SNU-C5/current/SNU-C5.bam.md5									
SQ1_LUNG	ACH-000553				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SQ1_LUNG.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SQ1_LUNG.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SQ1_LUNG.bam.md5	SQ1_LUNG	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Sq-1/current/Sq-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Sq-1/current/Sq-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/Sq-1/current/Sq-1.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30647.Sq-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30647.Sq-1.1.bam	6a095f3e1564436452c8a9306c0a36f5	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Sq-1/v3/Sq-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Sq-1/v3/Sq-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/Sq-1/v3/Sq-1.bam.md5	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/Sq-1/current/Sq-1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/Sq-1/current/Sq-1.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/C1926/Sq-1/current/Sq-1.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Sq-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.Sq-1.1.bam	2d52d17eeb915658de95d22928b1efc4						
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000338				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.md5	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SR-786/current/SR-786.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SR-786/current/SR-786.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SR-786/current/SR-786.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30588.SR-786.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30588.SR-786.1.bam	dc51d898562021321032abf93e2e7fd7	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SR-786/v1/SR-786.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SR-786/v1/SR-786.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SR-786/v1/SR-786.bam.md5												
ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000567				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.md5	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/ST486/current/ST486.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/ST486/current/ST486.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/ST486/current/ST486.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30628.ST486.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30628.ST486.1.bam	eb1c00dca1e4ca71be16244c7b5e3629	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/ST486/v1/ST486.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/ST486/v1/ST486.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/ST486/v1/ST486.bam.md5												
STM9101_SOFT_TISSUE	ACH-001200							STM9101_SOFT_TISSUE				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G77549.STM91-01_01.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G77549.STM91-01_01.bam	c6bf8f22c1e1cc6f6c58cad07c26bf1d															
SU8686_PANCREAS	ACH-000114				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SU8686_PANCREAS.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SU8686_PANCREAS.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SU8686_PANCREAS.bam.md5	SU8686_PANCREAS	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SU.86.86/current/SU.86.86.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SU.86.86/current/SU.86.86.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SU.86.86/current/SU.86.86.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27208.SU.86.86.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27208.SU.86.86.1.bam	1c29470aa5d8598bd854f8505f95e10e	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SU.86.86/v2/SU.86.86.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SU.86.86/v2/SU.86.86.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SU.86.86/v2/SU.86.86.bam.md5												
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	ACH-000271				gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.bai	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://fc-d6928784-e5c9-4059-807f-38fdd22ea1d4/xchip/cle/data/sequencing/1650HC_plus_addons/SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam.md5	SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SU-DHL-10/current/SU-DHL-10.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SU-DHL-10/current/SU-DHL-10.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G16640/SU-DHL-10/current/SU-DHL-10.bam.md5	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30631.SU-DHL-10.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30631.SU-DHL-10.1.bam	0f4a30163364383d114beeff7ca2cb1d	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SU-DHL-10/v4/SU-DHL-10.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SU-DHL-10/v4/SU-DHL-10.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G29750/SU-DHL-10/v4/SU-DHL-10.bam.md5				gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SU-DHL-10.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/C836.SU-DHL-10.2.bam	7494ba06ceb332d302e60f0b304ed436						
